precinct_id,county,precinct_name,precinct_number,ward,polling_location_ids,source,INTERNAL_notes,,,,
331350151,GWINNETT,SUWANEE C,,,441350151,GA Secretary of State Elections Division,,,,,
331350152,GWINNETT,SUWANEE D,,,441350152,GA Secretary of State Elections Division,,,,,
331350153,GWINNETT,SUWANEE E,,,441350153,GA Secretary of State Elections Division,,,,,
331350154,GWINNETT,SUWANEE F,,,441350154,GA Secretary of State Elections Division,,,,,
331350155,GWINNETT,SUWANEE G,,,441350155,GA Secretary of State Elections Division,,,,,
331350156,GWINNETT,SUWANEE H,,,441350156,GA Secretary of State Elections Division,,,,,
331370001,HABERSHAM,BALDWIN,,,441370001,GA Secretary of State Elections Division,,,,,
331370002,HABERSHAM,BATESVILLE,,,441370002,GA Secretary of State Elections Division,,,,,
331370003,HABERSHAM,CENTER HILL,,,441370003,GA Secretary of State Elections Division,,,,,
331370004,HABERSHAM,CLARKESVILLE,,,441370004,GA Secretary of State Elections Division,,,,,
331370005,HABERSHAM,COOL SPRINGS,,,441370005,GA Secretary of State Elections Division,,,,,
331370006,HABERSHAM,CORNELIA,,,441370006,GA Secretary of State Elections Division,,,,,
331370007,HABERSHAM,DEEP CREEK,,,441370007,GA Secretary of State Elections Division,,,,,
331370008,HABERSHAM,DEMOREST,,,441370008,GA Secretary of State Elections Division,,,,,
331370009,HABERSHAM,FAIR PLAY,,,441370009,GA Secretary of State Elections Division,,,,,
331370010,HABERSHAM,FALLING WATER,,,441370010,GA Secretary of State Elections Division,,,,,
331370011,HABERSHAM,FORK,,,441370011,GA Secretary of State Elections Division,,,,,
331370012,HABERSHAM,GLADE CREEK,,,441370012,GA Secretary of State Elections Division,,,,,
331370013,HABERSHAM,MUD CREEK,,,441370013,GA Secretary of State Elections Division,,,,,
331370014,HABERSHAM,VIEW,,,441370014,GA Secretary of State Elections Division,,,,,
331390001,HALL,BARK CAMP,,,441390001,GA Secretary of State Elections Division,,,,,
331390002,HALL,BIG HICKORY,,,441390002,GA Secretary of State Elections Division,,,,,
331390003,HALL,CANDLER,,,441390003,GA Secretary of State Elections Division,,,,,
331390004,HALL,CHESTATEE,,,441390004,GA Secretary of State Elections Division,,,,,
331390005,HALL,CHICOPEE,,,441390005,GA Secretary of State Elections Division,,,,,
331390006,HALL,CLERMONT,,,441390006,GA Secretary of State Elections Division,,,,,
331390007,HALL,FLOWERY BRANCH I,,,441390007,GA Secretary of State Elections Division,,,,,
331390008,HALL,FLOWERY BRANCH II,,,441390008,GA Secretary of State Elections Division,,,,,
331390009,HALL,FORK,,,441390009,GA Secretary of State Elections Division,,,,,
331390010,HALL,FRIENDSHIP I,,,441390010,GA Secretary of State Elections Division,,,,,
331390011,HALL,FRIENDSHIP II,,,441390011,GA Secretary of State Elections Division,,,,,
331390012,HALL,FRIENDSHIP III,,,441390012,GA Secretary of State Elections Division,,,,,
331390013,HALL,GAINESVILLE I,,,441390013,GA Secretary of State Elections Division,,,,,
331390014,HALL,GAINESVILLE II,,,441390014,GA Secretary of State Elections Division,,,,,
331390015,HALL,GAINESVILLE III,,,441390015,GA Secretary of State Elections Division,,,,,
331390016,HALL,GAINESVILLE IV,,,441390016,GA Secretary of State Elections Division,,,,,
331390017,HALL,GAINESVILLE V,,,441390017,GA Secretary of State Elections Division,,,,,
331390018,HALL,GILLSVILLE,,,441390018,GA Secretary of State Elections Division,,,,,
331390019,HALL,GLADE,,,441390019,GA Secretary of State Elections Division,,,,,
331390020,HALL,LULA,,,441390020,GA Secretary of State Elections Division,,,,,
331390021,HALL,MORGAN I,,,441390021,GA Secretary of State Elections Division,,,,,
331390022,HALL,MORGAN II,,,441390022,GA Secretary of State Elections Division,,,,,
331390023,HALL,MORGAN III,,,441390023,GA Secretary of State Elections Division,,,,,
331390024,HALL,MURRAYVILLE,,,441390024,GA Secretary of State Elections Division,,,,,
331390025,HALL,NEW HOLLAND,,,441390025,GA Secretary of State Elections Division,,,,,
331390026,HALL,OAKWOOD I,,,441390026,GA Secretary of State Elections Division,,,,,
331390027,HALL,OAKWOOD II,,,441390027,GA Secretary of State Elections Division,,,,,
331390028,HALL,OAKWOOD III,,,441390028,GA Secretary of State Elections Division,,,,,
331390029,HALL,QUILLIANS,,,441390029,GA Secretary of State Elections Division,,,,,
331390030,HALL,RIVERBEND,,,441390030,GA Secretary of State Elections Division,,,,,
331390031,HALL,ROBERTS,,,441390031,GA Secretary of State Elections Division,,,,,
331390032,HALL,TADMORE,,,441390032,GA Secretary of State Elections Division,,,,,
331390033,HALL,WEST WHELCHEL,,,441390033,GA Secretary of State Elections Division,,,,,
331390034,HALL,WHELCHEL,,,441390034,GA Secretary of State Elections Division,,,,,
331390035,HALL,WILSON,,,441390035,GA Secretary of State Elections Division,Didn't find Wilson II,,,,
331410001,HANCOCK,DEVEREUX 1A,,,441410001,GA Secretary of State Elections Division,,,,,
331410002,HANCOCK,DEVEREUX 1B,,,441410002,GA Secretary of State Elections Division,,,,,
331410003,HANCOCK,LINTON A,,,441410003,GA Secretary of State Elections Division,,,,,
331410004,HANCOCK,LINTON B,,,441410004,GA Secretary of State Elections Division,,,,,
331410005,HANCOCK,MAYFIELD 3A,,,441410005,GA Secretary of State Elections Division,,,,,
331410006,HANCOCK,MAYFIELD 3B,,,441410006,GA Secretary of State Elections Division,,,,,
331410007,HANCOCK,SPARTA,,,441410007,GA Secretary of State Elections Division,,,,,
331430001,HARALSON,BEREA-STEADMAN,,,441430001,GA Secretary of State Elections Division,,,,,
331430002,HARALSON,BREMEN,,,441430002,GA Secretary of State Elections Division,,,,,
331430003,HARALSON,BUCHANAN,,,441430003,GA Secretary of State Elections Division,,,,,
331430004,HARALSON,BUNCOMBE,,,441430004,GA Secretary of State Elections Division,,,,,
331430005,HARALSON,CORINTH,,,441430005,GA Secretary of State Elections Division,,,,,
331430006,HARALSON,FELTON,,,441430006,GA Secretary of State Elections Division,,,,,
331430007,HARALSON,LITTLE CREEK,,,441430007,GA Secretary of State Elections Division,,,,,
331430008,HARALSON,MT VIEW,,,441430008,GA Secretary of State Elections Division,,,,,
331430009,HARALSON,SEVENTH,,,441430009,GA Secretary of State Elections Division,,,,,
331430010,HARALSON,TALLAPOOSA,,,441430010,GA Secretary of State Elections Division,,,,,
331430011,HARALSON,TWENTIETH,,,441430011,GA Secretary of State Elections Division,,,,,
331430012,HARALSON,WACO,,,441430012,GA Secretary of State Elections Division,,,,,
331450001,HARRIS,CATAULA,,,441450001,GA Secretary of State Elections Division,,,,,
331450002,HARRIS,ELLERSLIE,,,441450002,GA Secretary of State Elections Division,,,,,
331450003,HARRIS,GOODMAN,,,441450003,GA Secretary of State Elections Division,,,,,
331450004,HARRIS,HAMILTON,,,441450004,GA Secretary of State Elections Division,,,,,
331450005,HARRIS,LOWER 19TH,,,441450005,GA Secretary of State Elections Division,,,,,
331450006,HARRIS,MULBERRY GROVE,,,441450006,GA Secretary of State Elections Division,,,,,
331450007,HARRIS,PINE MOUNTAIN VALLEY,,,441450007,GA Secretary of State Elections Division,,,,,
331450008,HARRIS,SKINNER,,,441450008,GA Secretary of State Elections Division,,,,,
331450009,HARRIS,UPPER 19TH,,,441450009,GA Secretary of State Elections Division,,,,,
331450010,HARRIS,VALLEY PLAINS,,,441450010,GA Secretary of State Elections Division,,,,,
331450011,HARRIS,WAVERLY HALL,,,441450011,GA Secretary of State Elections Division,,,,,
331450012,HARRIS,WHITESVILLE,,,441450012,GA Secretary of State Elections Division,,,,,
331470001,HART,BIO,,,441470001,GA Secretary of State Elections Division,,,,,
331470002,HART,BOWERSVILLE,,,441470002,GA Secretary of State Elections Division,,,,,
331470003,HART,COKESBURY,,,441470003,GA Secretary of State Elections Division,,,,,
331470004,HART,GOLDMINE,,,441470004,GA Secretary of State Elections Division,,,,,
331470005,HART,HARTWELL,,,441470005,GA Secretary of State Elections Division,,,,,
331470006,HART,REED CREEK,,,441470006,GA Secretary of State Elections Division,,,,,
331470007,HART,SHOAL CREEK,,,441470007,GA Secretary of State Elections Division,,,,,
331490001,HEARD,CENTRAL HATCHEE,,,441490001,GA Secretary of State Elections Division,,,,,
331490002,HEARD,COOKSVILLE/CORINTH,,,441490002,GA Secretary of State Elections Division,,,,,
331490003,HEARD,ENON GROVE,,,441490003,GA Secretary of State Elections Division,,,,,
331490004,HEARD,EPHESUS,,,441490004,GA Secretary of State Elections Division,,,,,
331490005,HEARD,FRANKLIN,,,441490005,GA Secretary of State Elections Division,,,,,
331490006,HEARD,GLENLOCH,,,441490006,GA Secretary of State Elections Division,,,,,
331490007,HEARD,ROOSTERVILLE,,,441490007,GA Secretary of State Elections Division,,,,,
331490008,HEARD,SOUTHWEST,,,441490008,GA Secretary of State Elections Division,,,,,
331490009,HEARD,WALNUT HILL,,,441490009,GA Secretary of State Elections Division,,,,,
331510001,HENRY,AUSTIN ROAD,,,441510001,GA Secretary of State Elections Division,,,,,
331510002,HENRY,COTTON INDIAN,,,441510002,GA Secretary of State Elections Division,,,,,
331510003,HENRY,DUTCHTOWN,,,441510003,GA Secretary of State Elections Division,,,,,
331510004,HENRY,EAST LAKE,,,441510004,GA Secretary of State Elections Division,,,,,
331510005,HENRY,ELLENWOOD,,,441510005,GA Secretary of State Elections Division,,,,,
331510006,HENRY,FLIPPEN,,,441510006,GA Secretary of State Elections Division,,,,,
331510007,HENRY,GROVE PARK,,,441510007,GA Secretary of State Elections Division,,,,,
331510008,HENRY,HICKORY FLAT,,,441510008,GA Secretary of State Elections Division,,,,,
331510009,HENRY,KELLEYTOWN,,,441510009,GA Secretary of State Elections Division,,,,,
331510010,HENRY,LAKE DOW,,,441510010,GA Secretary of State Elections Division,,,,,
331510011,HENRY,LAKE HAVEN,,,441510011,GA Secretary of State Elections Division,,,,,
331510012,HENRY,LIGHTHOUSE,,,441510012,GA Secretary of State Elections Division,,,,,
331510013,HENRY,LOCUST GROVE,,,441510013,GA Secretary of State Elections Division,,,,,
331510014,HENRY,LOWES,,,441510014,GA Secretary of State Elections Division,,,,,
331510015,HENRY,MCDONOUGH,,,441510015,GA Secretary of State Elections Division,,,,,
331510016,HENRY,MCDONOUGH CENTRAL,,,441510016,GA Secretary of State Elections Division,,,,,
331510017,HENRY,MCMULLEN,,,441510017,GA Secretary of State Elections Division,,,,,
331510018,HENRY,MOUNT CARMEL,,,441510018,GA Secretary of State Elections Division,,,,,
331510019,HENRY,MT. BETHEL,,,441510019,GA Secretary of State Elections Division,,,,,
331510020,HENRY,NORTH HAMPTON,,,441510020,GA Secretary of State Elections Division,,,,,
331510021,HENRY,OAKLAND,,,441510021,GA Secretary of State Elections Division,,,,,
331510022,HENRY,PATES CREEK,,,441510022,GA Secretary of State Elections Division,,,,,
331510023,HENRY,PLEASANT GROVE,,,441510023,GA Secretary of State Elections Division,,,,,
331510024,HENRY,RED OAK,,,441510024,GA Secretary of State Elections Division,,,,,
331510025,HENRY,SANDY RIDGE,,,441510025,GA Secretary of State Elections Division,,,,,
331510026,HENRY,SHAKERAG,,,441510026,GA Secretary of State Elections Division,,,,,
331510027,HENRY,SHILOH,,,441510027,GA Secretary of State Elections Division,,,,,
331510028,HENRY,SOUTH HAMPTON,,,441510028,GA Secretary of State Elections Division,,,,,
331510029,HENRY,STAGECOACH,,,441510029,GA Secretary of State Elections Division,,,,,
331510030,HENRY,STOCKBRIDGE CENTRAL,,,441510030,GA Secretary of State Elections Division,,,,,
331510031,HENRY,STOCKBRIDGE EAST,,,441510031,GA Secretary of State Elections Division,,,,,
331510032,HENRY,STOCKBRIDGE WEST,,,441510032,GA Secretary of State Elections Division,,,,,
331510033,HENRY,SWAN LAKE,,,441510033,GA Secretary of State Elections Division,,,,,
331510034,HENRY,TIMBERRIDGE,,,441510034,GA Secretary of State Elections Division,,,,,
331510035,HENRY,TUSSAHAW,,,441510035,GA Secretary of State Elections Division,,,,,
331510036,HENRY,UNITY GROVE,,,441510036,GA Secretary of State Elections Division,,,,,
331510037,HENRY,WESLEY LAKES,,,441510037,GA Secretary of State Elections Division,,,,,
331510038,HENRY,WESTSIDE,WESTSIDE,,441510038,GA Secretary of State Elections Division,,,,,
331530001,HOUSTON,ANNX,ANNX,,441530001,GA Secretary of State Elections Division,,,,,
331530002,HOUSTON,BMS,BMS,,441530002,GA Secretary of State Elections Division,,,,,
331530003,HOUSTON,BON,BON,,441530003,GA Secretary of State Elections Division,,,,,
331530004,HOUSTON,CENT,CENT,,441530004,GA Secretary of State Elections Division,,,,,
331530005,HOUSTON,ELBC,ELBC,,441530005,GA Secretary of State Elections Division,,,,,
331530006,HOUSTON,FMMS,FMMS,,441530006,GA Secretary of State Elections Division,,,,,
331530007,HOUSTON,HAFS,HAFS,,441530007,GA Secretary of State Elections Division,,,,,
331530008,HOUSTON,HCHS,HCHS,,441530008,GA Secretary of State Elections Division,,,,,
331530009,HOUSTON,HCTC,HCTC,,441530009,GA Secretary of State Elections Division,,,,,
331530010,HOUSTON,HEFS,HEFS,,441530010,GA Secretary of State Elections Division,,,,,
331530011,HOUSTON,KATH,KATH,,441530011,GA Secretary of State Elections Division,,,,,
331530012,HOUSTON,MALL,MALL,,441530012,GA Secretary of State Elections Division,,,,,
331530013,HOUSTON,MCMS,MCMS,,441530013,GA Secretary of State Elections Division,,,,,
331530014,HOUSTON,MILL,MILL,,441530014,GA Secretary of State Elections Division,,,,,
331530015,HOUSTON,NSES,NSES,,441530015,GA Secretary of State Elections Division,,,,,
331530016,HOUSTON,NSMS,NSMS,,441530016,GA Secretary of State Elections Division,,,,,
331530017,HOUSTON,NSSH,NSSH,,441530017,GA Secretary of State Elections Division,,,,,
331530018,HOUSTON,QRUN,QRUN,,441530018,GA Secretary of State Elections Division,,,,,
331530019,HOUSTON,RECR,RECR,,441530019,GA Secretary of State Elections Division,,,,,
331530020,HOUSTON,ROZR,ROZR,,441530020,GA Secretary of State Elections Division,,,,,
331530021,HOUSTON,TMS,TMS,,441530021,GA Secretary of State Elections Division,,,,,
331530022,HOUSTON,TWPK,TWPK,,441530022,GA Secretary of State Elections Division,,,,,
331530023,HOUSTON,VHS,VHS,,441530023,GA Secretary of State Elections Division,,,,,
331550001,IRWIN,ABBA,,,441550001,GA Secretary of State Elections Division,,,,,
331550002,IRWIN,FLETCHER,,,441550002,GA Secretary of State Elections Division,,,,,
331550003,IRWIN,HOLT,,,441550003,GA Secretary of State Elections Division,,,,,
331550004,IRWIN,IRWINVILLE,,,441550004,GA Secretary of State Elections Division,,,,,
331550005,IRWIN,LAX,,,441550005,GA Secretary of State Elections Division,,,,,
331550006,IRWIN,MINNIE,,,441550006,GA Secretary of State Elections Division,,,,,
331550007,IRWIN,MYSTIC,,,441550007,GA Secretary of State Elections Division,,,,,
331550008,IRWIN,OCILLA,,,441550008,GA Secretary of State Elections Division,,,,,
331550009,IRWIN,OSIERFIELD,,,441550009,GA Secretary of State Elections Division,,,,,
331550010,IRWIN,ROBERTS,,,441550010,GA Secretary of State Elections Division,,,,,
331570001,JACKSON,ATTICA,,,441570001,GA Secretary of State Elections Division,,,,,
331570002,JACKSON,CENTER,,,441570002,GA Secretary of State Elections Division,,,,,
331570003,JACKSON,CUNNINGHAM,,,441570003,GA Secretary of State Elections Division,,,,,
331570004,JACKSON,HARRISBURG,,,441570004,GA Secretary of State Elections Division,,,,,
331570005,JACKSON,HOSCHTON,,,441570005,GA Secretary of State Elections Division,,,,,
331570006,JACKSON,MILLER,,,441570006,GA Secretary of State Elections Division,,,,,
331570007,JACKSON,N JEFFERSON,,,441570007,GA Secretary of State Elections Division,,,,,
331570008,JACKSON,N MINISH,,,441570008,GA Secretary of State Elections Division,,,,,
331570009,JACKSON,NEWTOWN,,,441570009,GA Secretary of State Elections Division,,,,,
331570010,JACKSON,PORTER,,,441570010,GA Secretary of State Elections Division,,,,,
331570011,JACKSON,RANDOLPH,,,441570011,GA Secretary of State Elections Division,,,,,
331570012,JACKSON,REDSTONE,,,441570012,GA Secretary of State Elections Division,,,,,
331570013,JACKSON,S JEFFERSON,,,441570013,GA Secretary of State Elections Division,,,,,
331570014,JACKSON,S MINISH,,,441570014,GA Secretary of State Elections Division,,,,,
331570015,JACKSON,TALMO,,,441570015,GA Secretary of State Elections Division,,,,,
331570016,JACKSON,WILSON,,,441570016,GA Secretary of State Elections Division,,,,,
331590001,JASPER,HILLSBORO,,,441590001,GA Secretary of State Elections Division,,,,,
331590002,JASPER,MARTIN & BURNEY,,,441590002,GA Secretary of State Elections Division,,,,,
331590003,JASPER,MONTICELLO,,,441590003,GA Secretary of State Elections Division,,,,,
331590004,JASPER,SHADY DALE,,,441590004,GA Secretary of State Elections Division,,,,,
331590005,JASPER,SMITH/JORDAN/LAZENBY,,,441590005,GA Secretary of State Elections Division,,,,,
331590006,JASPER,THOMPSON & BARNES,,,441590006,GA Secretary of State Elections Division,,,,,
331590007,JASPER,WYATT,,,441590007,GA Secretary of State Elections Division,,,,,
331610001,JEFF DAVIS,ALTAMAHA 1,,,441610001,GA Secretary of State Elections Division,,,,,
331610002,JEFF DAVIS,ALTAMAHA 2,,,441610002,GA Secretary of State Elections Division,,,,,
331610003,JEFF DAVIS,BLACKBURN 1,,,441610003,GA Secretary of State Elections Division,,,,,
331610004,JEFF DAVIS,BLACKBURN 2,,,441610004,GA Secretary of State Elections Division,,,,,
331610005,JEFF DAVIS,HAZLEHURST,,,441610005,GA Secretary of State Elections Division,,,,,
